file_name,corpus,model_name,model_size,prompt,vocab,mean,sd,vocab_size,total_words,alpha,beta,singleton_count,r
wiki_pythia-160m_fewshotclosed.json,wiki,pythia,160m,fewshot,closed,146.83,25.12,42305,8809837,264.9084,0.3183,9119,0.995532998
wiki_pythia-160m_fewshotclosed.json,wiki,pythia,160m,fewshot,closed,146.83,25.12,42305,8809837,250.4594,0.3218,9119,0.995876136
wiki_pythia-70m_zeroshotclosed.json,wiki,pythia,70m,zeroshot,closed,113.49,42.97,32897,6809480,211.3728,0.3217,7638,0.996799526
wiki_pythia-70m_zeroshotclosed.json,wiki,pythia,70m,zeroshot,closed,113.49,42.97,32897,6809480,227.1685,0.317,7638,0.997247601
wiki_pythia-70m_zeroshotclosed.json,wiki,pythia,70m,zeroshot,closed,113.49,42.97,32897,6809480,224.5309,0.3179,7638,0.996703527
pubmed_gptneo-2.7b_zeroshotopen.json,pubmed,gptneo,2.7b,zeroshot,open,187.8,48.81,150086,11267981,14.0125,0.5711,77390,0.999760168
pubmed_gptneo-2.7b_zeroshotopen.json,pubmed,gptneo,2.7b,zeroshot,open,187.8,48.81,150086,11267981,14.1455,0.5704,77390,0.999777082
pubmed_gptneo-2.7b_zeroshotopen.json,pubmed,gptneo,2.7b,zeroshot,open,187.8,48.81,150086,11267981,13.7441,0.5723,77390,0.999772015
pubmed_humanclosed.json,pubmed,human,none,none,closed,122.16,50.69,42693,7329333,418.7673,0.2933,8570,0.995500039
pubmed_humanclosed.json,pubmed,human,none,none,closed,122.16,50.69,42693,7329333,422.1808,0.293,8570,0.995484846
pubmed_humanclosed.json,pubmed,human,none,none,closed,122.16,50.69,42693,7329333,414.9754,0.2941,8570,0.995581271
hn_pythia-410m_zeroshotopen.json,hn,pythia,410m,zeroshot,open,135.29,63.22,110965,8117508,1.0874,0.7248,68138,0.99992667
hn_pythia-410m_zeroshotopen.json,hn,pythia,410m,zeroshot,open,135.29,63.22,110965,8117508,1.1742,0.72,68138,0.999887122
hn_pythia-410m_zeroshotopen.json,hn,pythia,410m,zeroshot,open,135.29,63.22,110965,8117508,1.0654,0.7259,68138,0.999921537
hn_opt-125m_zeroshotopen.json,hn,opt,125m,zeroshot,open,155.79,73.97,111267,9347659,1.3081,0.7069,52598,0.999702025
hn_opt-125m_zeroshotopen.json,hn,opt,125m,zeroshot,open,155.79,73.97,111267,9347659,1.3104,0.7067,52598,0.999788019
hn_opt-125m_zeroshotopen.json,hn,opt,125m,zeroshot,open,155.79,73.97,111267,9347659,1.2185,0.7111,52598,0.999566657
hn_opt-350m_oneshotopen.json,hn,opt,350m,oneshot,open,150.41,77.96,162949,9024701,1.4738,0.7248,87042,0.999774331
hn_opt-350m_oneshotopen.json,hn,opt,350m,oneshot,open,150.41,77.96,162949,9024701,1.3439,0.7307,87042,0.999868654
hn_opt-350m_oneshotopen.json,hn,opt,350m,oneshot,open,150.41,77.96,162949,9024701,1.3153,0.7318,87042,0.999708876
pubmed_opt-350m_fewshotopen.json,pubmed,opt,350m,fewshot,open,161.25,74.58,110947,9674884,5.667,0.614,45399,0.999796003
pubmed_opt-350m_fewshotopen.json,pubmed,opt,350m,fewshot,open,161.25,74.58,110947,9674884,5.7909,0.6129,45399,0.999890326
pubmed_opt-350m_fewshotopen.json,pubmed,opt,350m,fewshot,open,161.25,74.58,110947,9674884,7.1033,0.6,45399,0.999912272
book2_humanclosed.json,book2,human,none,none,closed,48.61,32.49,48648,2916644,319.0404,0.3393,12179,0.991235417
book2_humanclosed.json,book2,human,none,none,closed,48.61,32.49,48648,2916644,304.8378,0.3423,12179,0.992197922
book2_humanclosed.json,book2,human,none,none,closed,48.61,32.49,48648,2916644,315.2391,0.34,12179,0.991837721
hn_pythia-410m_fewshotopen.json,hn,pythia,410m,fewshot,open,163.93,64.6,187928,9835602,1.2535,0.7399,115228,0.999918253
hn_pythia-410m_fewshotopen.json,hn,pythia,410m,fewshot,open,163.93,64.6,187928,9835602,1.3166,0.737,115228,0.999884537
hn_pythia-410m_fewshotopen.json,hn,pythia,410m,fewshot,open,163.93,64.6,187928,9835602,1.1888,0.7432,115228,0.999847605
pubmed_pythia-1b_zeroshotclosed.json,pubmed,pythia,1b,zeroshot,closed,147.89,16.64,26380,8873104,157.7125,0.3209,7379,0.997020208
pubmed_pythia-1b_zeroshotclosed.json,pubmed,pythia,1b,zeroshot,closed,147.89,16.64,26380,8873104,146.8153,0.3253,7379,0.997855972
pubmed_pythia-1b_zeroshotclosed.json,pubmed,pythia,1b,zeroshot,closed,147.89,16.64,26380,8873104,155.5761,0.3215,7379,0.997833313
book2_gptneo-2.7b_oneshotopen.json,book2,gptneo,2.7b,oneshot,open,194.22,63.57,65319,11653009,20.6515,0.4953,28297,0.999952628
book2_gptneo-2.7b_oneshotopen.json,book2,gptneo,2.7b,oneshot,open,194.22,63.57,65319,11653009,21.5608,0.4926,28297,0.99994714
book2_gptneo-2.7b_oneshotopen.json,book2,gptneo,2.7b,oneshot,open,194.22,63.57,65319,11653009,22.8737,0.4889,28297,0.999923005
book2_pythia-1b_oneshotclosed.json,book2,pythia,1b,oneshot,closed,168.43,14.11,26082,10105987,122.7637,0.3332,7557,0.997584742
book2_pythia-1b_oneshotclosed.json,book2,pythia,1b,oneshot,closed,168.43,14.11,26082,10105987,121.561,0.3336,7557,0.997533275
book2_pythia-1b_oneshotclosed.json,book2,pythia,1b,oneshot,closed,168.43,14.11,26082,10105987,118.4089,0.3354,7557,0.997083663
hn_pythia-1.4b_zeroshotclosed.json,hn,pythia,1.4b,zeroshot,closed,127.2,47.54,34678,7631872,194.6231,0.3279,7853,0.99654439
hn_pythia-1.4b_zeroshotclosed.json,hn,pythia,1.4b,zeroshot,closed,127.2,47.54,34678,7631872,195.4233,0.3275,7853,0.996937638
hn_pythia-1.4b_zeroshotclosed.json,hn,pythia,1.4b,zeroshot,closed,127.2,47.54,34678,7631872,189.872,0.3297,7853,0.996866532
pubmed_pythia-1.4b_fewshotopen.json,pubmed,pythia,1.4b,fewshot,open,200.5,37.04,169354,12030251,10.5018,0.5938,88621,0.999772734
pubmed_pythia-1.4b_fewshotopen.json,pubmed,pythia,1.4b,fewshot,open,200.5,37.04,169354,12030251,10.1159,0.5963,88621,0.999900853
pubmed_pythia-1.4b_fewshotopen.json,pubmed,pythia,1.4b,fewshot,open,200.5,37.04,169354,12030251,11.3913,0.5888,88621,0.999807937
wiki_gptneo-1.3b_oneshotopen.json,wiki,gptneo,1.3b,oneshot,open,168.47,76.19,182071,10108108,9.1576,0.6135,93998,0.999965158
wiki_gptneo-1.3b_oneshotopen.json,wiki,gptneo,1.3b,oneshot,open,168.47,76.19,182071,10108108,9.0285,0.6143,93998,0.999911422
wiki_gptneo-1.3b_oneshotopen.json,wiki,gptneo,1.3b,oneshot,open,168.47,76.19,182071,10108108,8.8558,0.6154,93998,0.999853462
hn_pythia-2.8b_oneshotopen.json,hn,pythia,2.8b,oneshot,open,152.21,79.17,111127,9132458,2.1101,0.678,60743,0.999756178
hn_pythia-2.8b_oneshotopen.json,hn,pythia,2.8b,oneshot,open,152.21,79.17,111127,9132458,2.1647,0.6765,60743,0.999816105
hn_pythia-2.8b_oneshotopen.json,hn,pythia,2.8b,oneshot,open,152.21,79.17,111127,9132458,2.0075,0.681,60743,0.999734061
book2_pythia-1.4b_fewshotopen.json,book2,pythia,1.4b,fewshot,open,217.04,29.67,92365,13022610,16.639,0.5261,40581,0.999931476
book2_pythia-1.4b_fewshotopen.json,book2,pythia,1.4b,fewshot,open,217.04,29.67,92365,13022610,17.6814,0.5226,40581,0.9999702
book2_pythia-1.4b_fewshotopen.json,book2,pythia,1.4b,fewshot,open,217.04,29.67,92365,13022610,17.8441,0.5217,40581,0.999915883
hn_gptneo-125m_zeroshotopen.json,hn,gptneo,125m,zeroshot,open,151.09,79.87,130561,9065159,0.8662,0.744,95572,0.999876887
hn_gptneo-125m_zeroshotopen.json,hn,gptneo,125m,zeroshot,open,151.09,79.87,130561,9065159,0.861,0.7444,95572,0.999899639
hn_gptneo-125m_zeroshotopen.json,hn,gptneo,125m,zeroshot,open,151.09,79.87,130561,9065159,0.8294,0.7467,95572,0.999815068
book2_opt-2.7b_oneshotopen.json,book2,opt,2.7b,oneshot,open,135.1,85.1,60960,8105999,25.0961,0.49,26635,0.99994701
book2_opt-2.7b_oneshotopen.json,book2,opt,2.7b,oneshot,open,135.1,85.1,60960,8105999,25.159,0.4897,26635,0.999950176
book2_opt-2.7b_oneshotopen.json,book2,opt,2.7b,oneshot,open,135.1,85.1,60960,8105999,24.0869,0.4926,26635,0.999929244
pubmed_opt-2.7b_oneshotclosed.json,pubmed,opt,2.7b,oneshot,closed,116.31,53.88,33386,6978354,266.3112,0.3072,6414,0.99728956
pubmed_opt-2.7b_oneshotclosed.json,pubmed,opt,2.7b,oneshot,closed,116.31,53.88,33386,6978354,278.2985,0.3046,6414,0.99687391
pubmed_opt-2.7b_oneshotclosed.json,pubmed,opt,2.7b,oneshot,closed,116.31,53.88,33386,6978354,289.4679,0.302,6414,0.996945438
book2_pythia-1b_zeroshotclosed.json,book2,pythia,1b,zeroshot,closed,156.26,16.34,26803,9375785,156.6483,0.3212,7452,0.996863657
book2_pythia-1b_zeroshotclosed.json,book2,pythia,1b,zeroshot,closed,156.26,16.34,26803,9375785,157.9858,0.3205,7452,0.997086021
book2_pythia-1b_zeroshotclosed.json,book2,pythia,1b,zeroshot,closed,156.26,16.34,26803,9375785,152.3037,0.3229,7452,0.997144229
wiki_opt-350m_fewshotopen.json,wiki,opt,350m,fewshot,open,178.92,70.2,169057,10735349,5.377,0.6393,72010,0.999914208
wiki_opt-350m_fewshotopen.json,wiki,opt,350m,fewshot,open,178.92,70.2,169057,10735349,5.3248,0.64,72010,0.999850068
wiki_opt-350m_fewshotopen.json,wiki,opt,350m,fewshot,open,178.92,70.2,169057,10735349,5.0789,0.6429,72010,0.999884079
pubmed_pythia-410m_zeroshotopen.json,pubmed,pythia,410m,zeroshot,open,179.72,55.02,132788,10783369,3.6873,0.6475,72064,0.99971572
pubmed_pythia-410m_zeroshotopen.json,pubmed,pythia,410m,zeroshot,open,179.72,55.02,132788,10783369,4.0964,0.6409,72064,0.999745055
pubmed_pythia-410m_zeroshotopen.json,pubmed,pythia,410m,zeroshot,open,179.72,55.02,132788,10783369,4.5046,0.6351,72064,0.999848139
wiki_pythia-160m_fewshotopen.json,wiki,pythia,160m,fewshot,open,203.92,29.28,203245,12235117,4.7992,0.6524,108842,0.999839851
wiki_pythia-160m_fewshotopen.json,wiki,pythia,160m,fewshot,open,203.92,29.28,203245,12235117,4.4707,0.6569,108842,0.99980417
wiki_pythia-160m_fewshotopen.json,wiki,pythia,160m,fewshot,open,203.92,29.28,203245,12235117,4.3104,0.659,108842,0.999814581
pubmed_gptneo-1.3b_oneshotopen.json,pubmed,gptneo,1.3b,oneshot,open,165.3,68.09,126673,9917817,15.3293,0.5595,61134,0.999740939
pubmed_gptneo-1.3b_oneshotopen.json,pubmed,gptneo,1.3b,oneshot,open,165.3,68.09,126673,9917817,16.2217,0.5559,61134,0.999763924
pubmed_gptneo-1.3b_oneshotopen.json,pubmed,gptneo,1.3b,oneshot,open,165.3,68.09,126673,9917817,15.6044,0.5584,61134,0.999796922
book2_pythia-1.4b_zeroshotclosed.json,book2,pythia,1.4b,zeroshot,closed,158.59,32.85,43295,9515260,238.3983,0.3247,9096,0.995188181
book2_pythia-1.4b_zeroshotclosed.json,book2,pythia,1.4b,zeroshot,closed,158.59,32.85,43295,9515260,228.0195,0.3276,9096,0.995615669
book2_pythia-1.4b_zeroshotclosed.json,book2,pythia,1.4b,zeroshot,closed,158.59,32.85,43295,9515260,241.5204,0.3241,9096,0.994251149
hn_humanopen.json,hn,human,none,none,open,189.05,56.75,211674,11342943,10.2804,0.6114,101042,0.999948885
hn_humanopen.json,hn,human,none,none,open,189.05,56.75,211674,11342943,10.5176,0.6098,101042,0.999956155
hn_humanopen.json,hn,human,none,none,open,189.05,56.75,211674,11342943,11.0054,0.6071,101042,0.999963444
book2_pythia-410m_fewshotclosed.json,book2,pythia,410m,fewshot,closed,161.4,36.65,32495,9684137,95.8089,0.3631,7769,0.997497896
book2_pythia-410m_fewshotclosed.json,book2,pythia,410m,fewshot,closed,161.4,36.65,32495,9684137,99.8099,0.3607,7769,0.996806488
book2_pythia-410m_fewshotclosed.json,book2,pythia,410m,fewshot,closed,161.4,36.65,32495,9684137,95.3366,0.3634,7769,0.997227216
hn_humanclosed.json,hn,human,none,none,closed,173.69,67.88,51849,10421534,463.2633,0.2931,10811,0.993449664
hn_humanclosed.json,hn,human,none,none,closed,173.69,67.88,51849,10421534,481.3866,0.2907,10811,0.99323081
hn_humanclosed.json,hn,human,none,none,closed,173.69,67.88,51849,10421534,456.0856,0.2941,10811,0.993438324
pubmed_gptneo-2.7b_zeroshotclosed.json,pubmed,gptneo,2.7b,zeroshot,closed,133.56,39.39,38794,8013368,410.8381,0.2871,8143,0.995515182
pubmed_gptneo-2.7b_zeroshotclosed.json,pubmed,gptneo,2.7b,zeroshot,closed,133.56,39.39,38794,8013368,417.0178,0.286,8143,0.995053427
pubmed_gptneo-2.7b_zeroshotclosed.json,pubmed,gptneo,2.7b,zeroshot,closed,133.56,39.39,38794,8013368,434.2802,0.2835,8143,0.99557265
wiki_pythia-2.8b_zeroshotopen.json,wiki,pythia,2.8b,zeroshot,open,178.18,77.35,81942,10690590,5.9877,0.588,47650,0.999829368
wiki_pythia-2.8b_zeroshotopen.json,wiki,pythia,2.8b,zeroshot,open,178.18,77.35,81942,10690590,4.6852,0.6035,47650,0.999713295
wiki_pythia-2.8b_zeroshotopen.json,wiki,pythia,2.8b,zeroshot,open,178.18,77.35,81942,10690590,5.2319,0.5964,47650,0.999794831
book2_gptneo-1.3b_oneshotclosed.json,book2,gptneo,1.3b,oneshot,closed,147.46,45.03,34299,8847678,142.4426,0.3438,8604,0.997484507
book2_gptneo-1.3b_oneshotclosed.json,book2,gptneo,1.3b,oneshot,closed,147.46,45.03,34299,8847678,144.8819,0.3428,8604,0.996171169
book2_gptneo-1.3b_oneshotclosed.json,book2,gptneo,1.3b,oneshot,closed,147.46,45.03,34299,8847678,149.4242,0.3409,8604,0.995997481
hn_opt-350m_zeroshotopen.json,hn,opt,350m,zeroshot,open,122.98,79.15,119925,7378788,1.5771,0.7102,52175,0.999716574
hn_opt-350m_zeroshotopen.json,hn,opt,350m,zeroshot,open,122.98,79.15,119925,7378788,1.6724,0.7067,52175,0.999793693
hn_opt-350m_zeroshotopen.json,hn,opt,350m,zeroshot,open,122.98,79.15,119925,7378788,1.7301,0.7046,52175,0.999866266
book2_gptneo-125m_oneshotopen.json,book2,gptneo,125m,oneshot,open,167.64,80.83,33558,10058409,9.048,0.5092,16935,0.999209714
book2_gptneo-125m_oneshotopen.json,book2,gptneo,125m,oneshot,open,167.64,80.83,33558,10058409,10.4272,0.5004,16935,0.999673766
book2_gptneo-125m_oneshotopen.json,book2,gptneo,125m,oneshot,open,167.64,80.83,33558,10058409,10.4591,0.5007,16935,0.999290513
wiki_opt-2.7b_oneshotclosed.json,wiki,opt,2.7b,oneshot,closed,106.67,64.9,48932,6400004,304.2476,0.3254,9923,0.994780397
wiki_opt-2.7b_oneshotclosed.json,wiki,opt,2.7b,oneshot,closed,106.67,64.9,48932,6400004,312.2195,0.3236,9923,0.993786542
wiki_opt-2.7b_oneshotclosed.json,wiki,opt,2.7b,oneshot,closed,106.67,64.9,48932,6400004,310.061,0.3242,9923,0.99410837
wiki_pythia-1.4b_fewshotclosed.json,wiki,pythia,1.4b,fewshot,closed,147.37,29.69,51779,8842303,347.1428,0.3141,10246,0.993989374
wiki_pythia-1.4b_fewshotclosed.json,wiki,pythia,1.4b,fewshot,closed,147.37,29.69,51779,8842303,333.2335,0.3167,10246,0.993609482
wiki_pythia-1.4b_fewshotclosed.json,wiki,pythia,1.4b,fewshot,closed,147.37,29.69,51779,8842303,324.1236,0.3184,10246,0.994389775
hn_pythia-70m_fewshotclosed.json,hn,pythia,70m,fewshot,closed,144.67,40.24,29070,8680235,119.7613,0.3446,7169,0.99758743
hn_pythia-70m_fewshotclosed.json,hn,pythia,70m,fewshot,closed,144.67,40.24,29070,8680235,117.8601,0.3455,7169,0.997980133
hn_pythia-70m_fewshotclosed.json,hn,pythia,70m,fewshot,closed,144.67,40.24,29070,8680235,120.2581,0.3443,7169,0.99807165
wiki_gptneo-2.7b_fewshotopen.json,wiki,gptneo,2.7b,fewshot,open,185.59,62.35,197763,11135289,8.656,0.6183,86885,0.999960818
wiki_gptneo-2.7b_fewshotopen.json,wiki,gptneo,2.7b,fewshot,open,185.59,62.35,197763,11135289,8.4999,0.6195,86885,0.999958569
wiki_gptneo-2.7b_fewshotopen.json,wiki,gptneo,2.7b,fewshot,open,185.59,62.35,197763,11135289,8.7628,0.6175,86885,0.999927214
book2_gptneo-1.3b_fewshotopen.json,book2,gptneo,1.3b,fewshot,open,207.36,46.92,63631,12441366,16.517,0.5054,25334,0.99995096
book2_gptneo-1.3b_fewshotopen.json,book2,gptneo,1.3b,fewshot,open,207.36,46.92,63631,12441366,16.5518,0.5052,25334,0.999941948
book2_gptneo-1.3b_fewshotopen.json,book2,gptneo,1.3b,fewshot,open,207.36,46.92,63631,12441366,18.3621,0.4989,25334,0.999937758
hn_opt-125m_zeroshotclosed.json,hn,opt,125m,zeroshot,closed,112.27,60.17,23766,6736116,97.5949,0.3501,4403,0.998491749
hn_opt-125m_zeroshotclosed.json,hn,opt,125m,zeroshot,closed,112.27,60.17,23766,6736116,94.8524,0.3519,4403,0.997826078
hn_opt-125m_zeroshotclosed.json,hn,opt,125m,zeroshot,closed,112.27,60.17,23766,6736116,91.2178,0.3544,4403,0.998929252
pubmed_pythia-160m_oneshotopen.json,pubmed,pythia,160m,oneshot,open,161.97,63.13,256849,9718379,1.9211,0.7332,169367,0.999865038
pubmed_pythia-160m_oneshotopen.json,pubmed,pythia,160m,oneshot,open,161.97,63.13,256849,9718379,1.9403,0.7329,169367,0.999865465
pubmed_pythia-160m_oneshotopen.json,pubmed,pythia,160m,oneshot,open,161.97,63.13,256849,9718379,2.0372,0.7297,169367,0.999810819
wiki_pythia-1.4b_zeroshotopen.json,wiki,pythia,1.4b,zeroshot,open,197.5,44.96,265965,11849924,4.9729,0.6681,155640,0.999833201
wiki_pythia-1.4b_zeroshotopen.json,wiki,pythia,1.4b,zeroshot,open,197.5,44.96,265965,11849924,5.6422,0.6604,155640,0.999938288
wiki_pythia-1.4b_zeroshotopen.json,wiki,pythia,1.4b,zeroshot,open,197.5,44.96,265965,11849924,5.9927,0.6567,155640,0.999925339
hn_pythia-70m_zeroshotopen.json,hn,pythia,70m,zeroshot,open,154.3,53,229015,9257856,1.4255,0.7469,148484,0.999842095
hn_pythia-70m_zeroshotopen.json,hn,pythia,70m,zeroshot,open,154.3,53,229015,9257856,1.3684,0.7497,148484,0.999958847
hn_pythia-70m_zeroshotopen.json,hn,pythia,70m,zeroshot,open,154.3,53,229015,9257856,1.3281,0.7513,148484,0.999900193
book2_pythia-2.8b_zeroshotclosed.json,book2,pythia,2.8b,zeroshot,closed,129.61,58.41,25223,7776593,100.7147,0.3491,6709,0.99680708
book2_pythia-2.8b_zeroshotclosed.json,book2,pythia,2.8b,zeroshot,closed,129.61,58.41,25223,7776593,100.3809,0.3492,6709,0.996590502
book2_pythia-2.8b_zeroshotclosed.json,book2,pythia,2.8b,zeroshot,closed,129.61,58.41,25223,7776593,85.7924,0.3589,6709,0.997756144
wiki_gptneo-2.7b_oneshotclosed.json,wiki,gptneo,2.7b,oneshot,closed,105.55,61.85,49067,6333233,319.0816,0.3228,10880,0.994258328
wiki_gptneo-2.7b_oneshotclosed.json,wiki,gptneo,2.7b,oneshot,closed,105.55,61.85,49067,6333233,305.6373,0.3255,10880,0.994477142
wiki_gptneo-2.7b_oneshotclosed.json,wiki,gptneo,2.7b,oneshot,closed,105.55,61.85,49067,6333233,303.0272,0.3262,10880,0.993603889
book2_opt-350m_zeroshotclosed.json,book2,opt,350m,zeroshot,closed,115.45,65.39,33699,6927100,159.4551,0.3408,6759,0.997063721
book2_opt-350m_zeroshotclosed.json,book2,opt,350m,zeroshot,closed,115.45,65.39,33699,6927100,158.9717,0.3408,6759,0.996955864
book2_opt-350m_zeroshotclosed.json,book2,opt,350m,zeroshot,closed,115.45,65.39,33699,6927100,152.2537,0.3437,6759,0.996500362
wiki_pythia-2.8b_fewshotclosed.json,wiki,pythia,2.8b,fewshot,closed,104.5,57.69,46990,6269777,217.1856,0.3448,9070,0.994974012
wiki_pythia-2.8b_fewshotclosed.json,wiki,pythia,2.8b,fewshot,closed,104.5,57.69,46990,6269777,221.8136,0.3434,9070,0.994990977
wiki_pythia-2.8b_fewshotclosed.json,wiki,pythia,2.8b,fewshot,closed,104.5,57.69,46990,6269777,222.381,0.3432,9070,0.995539333
hn_opt-350m_fewshotclosed.json,hn,opt,350m,fewshot,closed,103.14,63.27,28469,6188360,118.231,0.3515,6594,0.997485372
hn_opt-350m_fewshotclosed.json,hn,opt,350m,fewshot,closed,103.14,63.27,28469,6188360,108.4751,0.3569,6594,0.997286942
hn_opt-350m_fewshotclosed.json,hn,opt,350m,fewshot,closed,103.14,63.27,28469,6188360,109.3709,0.3565,6594,0.997716053
wiki_gptneo-2.7b_zeroshotclosed.json,wiki,gptneo,2.7b,zeroshot,closed,122.99,47.49,51195,7379262,363.6889,0.314,11201,0.994662199
wiki_gptneo-2.7b_zeroshotclosed.json,wiki,gptneo,2.7b,zeroshot,closed,122.99,47.49,51195,7379262,357.9554,0.315,11201,0.993872607
wiki_gptneo-2.7b_zeroshotclosed.json,wiki,gptneo,2.7b,zeroshot,closed,122.99,47.49,51195,7379262,351.0739,0.3164,11201,0.993625897
book2_pythia-160m_zeroshotclosed.json,book2,pythia,160m,zeroshot,closed,43.59,43.3,19573,2615262,91.6936,0.364,5635,0.996794046
book2_pythia-160m_zeroshotclosed.json,book2,pythia,160m,zeroshot,closed,43.59,43.3,19573,2615262,99.9107,0.3582,5635,0.997491611
book2_pythia-160m_zeroshotclosed.json,book2,pythia,160m,zeroshot,closed,43.59,43.3,19573,2615262,103.0207,0.3558,5635,0.99744229
pubmed_gptneo-125m_fewshotopen.json,pubmed,gptneo,125m,fewshot,open,137.83,78.76,107704,8269764,7.1004,0.604,52041,0.99950084
pubmed_gptneo-125m_fewshotopen.json,pubmed,gptneo,125m,fewshot,open,137.83,78.76,107704,8269764,7.2964,0.6024,52041,0.999828592
pubmed_gptneo-125m_fewshotopen.json,pubmed,gptneo,125m,fewshot,open,137.83,78.76,107704,8269764,7.1524,0.6034,52041,0.999460858
book2_pythia-410m_zeroshotopen.json,book2,pythia,410m,zeroshot,open,192.86,52.64,63074,11571591,4.0529,0.5934,31641,0.999937183
book2_pythia-410m_zeroshotopen.json,book2,pythia,410m,zeroshot,open,192.86,52.64,63074,11571591,3.5741,0.601,31641,0.999814562
book2_pythia-410m_zeroshotopen.json,book2,pythia,410m,zeroshot,open,192.86,52.64,63074,11571591,5.0738,0.5794,31641,0.999907754
hn_gptneo-125m_fewshotclosed.json,hn,gptneo,125m,fewshot,closed,110.56,65.54,25481,6633786,85.8141,0.3632,6302,0.998694922
hn_gptneo-125m_fewshotclosed.json,hn,gptneo,125m,fewshot,closed,110.56,65.54,25481,6633786,77.7315,0.3694,6302,0.998985602
hn_gptneo-125m_fewshotclosed.json,hn,gptneo,125m,fewshot,closed,110.56,65.54,25481,6633786,82.9207,0.3655,6302,0.998702259
pubmed_pythia-410m_fewshotclosed.json,pubmed,pythia,410m,fewshot,closed,149.79,34.32,33267,8987387,244.6701,0.3078,6343,0.996777415
pubmed_pythia-410m_fewshotclosed.json,pubmed,pythia,410m,fewshot,closed,149.79,34.32,33267,8987387,255.1482,0.3049,6343,0.996639326
pubmed_pythia-410m_fewshotclosed.json,pubmed,pythia,410m,fewshot,closed,149.79,34.32,33267,8987387,264.1531,0.3028,6343,0.996664491
hn_opt-1.3b_oneshotclosed.json,hn,opt,1.3b,oneshot,closed,114.83,62.16,32697,6890062,172.7115,0.3339,7336,0.997206132
hn_opt-1.3b_oneshotclosed.json,hn,opt,1.3b,oneshot,closed,114.83,62.16,32697,6890062,164.47,0.337,7336,0.996755918
hn_opt-1.3b_oneshotclosed.json,hn,opt,1.3b,oneshot,closed,114.83,62.16,32697,6890062,174.6207,0.3332,7336,0.996820284
wiki_gptneo-125m_fewshotopen.json,wiki,gptneo,125m,fewshot,open,140.76,77.93,156315,8445420,3.9187,0.664,83587,0.999841547
wiki_gptneo-125m_fewshotopen.json,wiki,gptneo,125m,fewshot,open,140.76,77.93,156315,8445420,3.4773,0.6711,83587,0.999624395
wiki_gptneo-125m_fewshotopen.json,wiki,gptneo,125m,fewshot,open,140.76,77.93,156315,8445420,4.4393,0.656,83587,0.999891112
hn_pythia-1b_oneshotopen.json,hn,pythia,1b,oneshot,open,219.61,16.46,107894,13176610,1.6834,0.6747,75922,0.999589937
hn_pythia-1b_oneshotopen.json,hn,pythia,1b,oneshot,open,219.61,16.46,107894,13176610,1.5357,0.6804,75922,0.999678679
hn_pythia-1b_oneshotopen.json,hn,pythia,1b,oneshot,open,219.61,16.46,107894,13176610,1.741,0.6726,75922,0.999615589
hn_pythia-160m_zeroshotclosed.json,hn,pythia,160m,zeroshot,closed,39,26.68,16170,2339995,69.3721,0.3727,4623,0.99713993
hn_pythia-160m_zeroshotclosed.json,hn,pythia,160m,zeroshot,closed,39,26.68,16170,2339995,77.1633,0.3654,4623,0.996761612
hn_pythia-160m_zeroshotclosed.json,hn,pythia,160m,zeroshot,closed,39,26.68,16170,2339995,74.6197,0.3674,4623,0.997386803
hn_opt-125m_fewshotclosed.json,hn,opt,125m,fewshot,closed,96.14,53.07,25889,5768425,83.9264,0.369,6858,0.99783605
hn_opt-125m_fewshotclosed.json,hn,opt,125m,fewshot,closed,96.14,53.07,25889,5768425,82.5291,0.3701,6858,0.998035492
hn_opt-125m_fewshotclosed.json,hn,opt,125m,fewshot,closed,96.14,53.07,25889,5768425,86.5862,0.367,6858,0.99788191
book2_pythia-70m_fewshotopen.json,book2,pythia,70m,fewshot,open,209.92,34.69,100870,12595212,3.3746,0.6299,53834,0.999684513
book2_pythia-70m_fewshotopen.json,book2,pythia,70m,fewshot,open,209.92,34.69,100870,12595212,3.6257,0.6256,53834,0.999676161
book2_pythia-70m_fewshotopen.json,book2,pythia,70m,fewshot,open,209.92,34.69,100870,12595212,3.6242,0.6257,53834,0.999742725
hn_gptneo-1.3b_oneshotclosed.json,hn,gptneo,1.3b,oneshot,closed,131.66,54.26,31436,7899479,181.9936,0.3254,7457,0.996261499
hn_gptneo-1.3b_oneshotclosed.json,hn,gptneo,1.3b,oneshot,closed,131.66,54.26,31436,7899479,172.6174,0.3288,7457,0.996389933
hn_gptneo-1.3b_oneshotclosed.json,hn,gptneo,1.3b,oneshot,closed,131.66,54.26,31436,7899479,181.4135,0.3254,7457,0.996620705
wiki_pythia-160m_zeroshotopen.json,wiki,pythia,160m,zeroshot,open,82.42,65.2,374181,4945388,1.5385,0.8043,277354,0.99994586
wiki_pythia-160m_zeroshotopen.json,wiki,pythia,160m,zeroshot,open,82.42,65.2,374181,4945388,1.5957,0.802,277354,0.999966465
wiki_pythia-160m_zeroshotopen.json,wiki,pythia,160m,zeroshot,open,82.42,65.2,374181,4945388,1.4857,0.8066,277354,0.999955744
book2_opt-2.7b_zeroshotclosed.json,book2,opt,2.7b,zeroshot,closed,95.32,70.18,38772,5719309,214.1848,0.3352,8476,0.996128539
